,mol_index,v_zi,v_zf
0,202.0,110.08314336057396,110.0668396746115
1,230.0,159.0967641699179,162.34479185241528
2,319.0,160.06995187932677,159.88332764226405
3,403.0,119.37622929870889,119.3824281242133
4,455.0,139.3070297790615,146.3604174003052
5,522.0,63.03862685372771,70.73852283886656
6,563.0,144.49251796213287,147.8301195637684
7,737.0,63.164527170520394,63.17375277624501
8,778.0,122.37385793682742,123.22787654798944
9,783.0,101.08435948550951,96.15745232663211
10,985.0,152.07089644522355,151.84750964822948
11,1022.0,98.7124819923647,94.06896299280328
12,1244.0,78.27075743299982,71.0846754865965
13,1401.0,129.61440022048652,133.30710886355567
14,1461.0,101.82458871419433,111.32019105215191
15,1723.0,102.63228270516187,107.39521361803152
16,1724.0,90.38351260476824,79.28482906867306
17,1785.0,176.04914447656694,175.83189734853536
18,1834.0,142.98327555610143,139.2771886805845
19,2050.0,151.77555009419686,155.1920387906554
20,2464.0,98.66098500643612,98.65099594328362
21,2501.0,72.76763000844879,65.2611869294794
22,2524.0,134.26170644941686,137.8300359993762
23,2612.0,162.32928285182368,162.32328282480347
24,2738.0,99.44713569416835,98.65260984208375
25,2758.0,156.5222846847687,159.57977582205598
